"STATISTIC","Statistic Label","TLIST(Q1)","Quarter","C02741V03309","Sub Sector","UNIT","VALUE"
"EHQ10C07","Average hourly other labour costs","20092","2009Q2","10","Non commercial Semi-State companies","Euro","3.46"
"EHQ10C07","Average hourly other labour costs","20092","2009Q2","-","Total Public Sector including Semi State bodies","Euro","2.95"
"EHQ10C07","Average hourly other labour costs","20092","2009Q2","08","Total Public Sector excluding Semi State bodies","Euro","2.55"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","01","Civil service","Euro","1.5"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","02","Defence","Euro","2.23"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","03","Garda Siochana","Euro","2.41"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","04","Education","Euro","3.09"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","05","Regional bodies","Euro","2.13"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","06","Health","Euro","3.14"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","07","Semi-State companies","Euro","4.97"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","09","Commercial Semi-State companies","Euro","5.4"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","10","Non commercial Semi-State companies","Euro","3.34"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","-","Total Public Sector including Semi State bodies","Euro","3.05"
"EHQ10C07","Average hourly other labour costs","20093","2009Q3","08","Total Public Sector excluding Semi State bodies","Euro","2.7"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","01","Civil service","Euro","1.59"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","02","Defence","Euro","2.67"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","03","Garda Siochana","Euro","1.55"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","04","Education","Euro","3.07"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","05","Regional bodies","Euro","2.16"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","06","Health","Euro","2.26"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","07","Semi-State companies","Euro","5.38"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","09","Commercial Semi-State companies","Euro","5.89"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","10","Non commercial Semi-State companies","Euro","3.39"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","-","Total Public Sector including Semi State bodies","Euro","2.76"
"EHQ10C07","Average hourly other labour costs","20094","2009Q4","08","Total Public Sector excluding Semi State bodies","Euro","2.32"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","01","Civil service","Euro","1.37"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","02","Defence","Euro","2.1"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","03","Garda Siochana","Euro","1.65"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","04","Education","Euro","2.84"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","05","Regional bodies","Euro","1.95"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","06","Health","Euro","2.04"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","07","Semi-State companies","Euro","4.77"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","09","Commercial Semi-State companies","Euro","5.26"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","10","Non commercial Semi-State companies","Euro","3.01"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","-","Total Public Sector including Semi State bodies","Euro","2.5"
"EHQ10C07","Average hourly other labour costs","20101","2010Q1","08","Total Public Sector excluding Semi State bodies","Euro","2.12"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","01","Civil service","Euro","1.52"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","02","Defence","Euro","2.12"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","03","Garda Siochana","Euro","1.88"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","04","Education","Euro","3.09"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","05","Regional bodies","Euro","1.82"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","06","Health","Euro","2.29"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","07","Semi-State companies","Euro","4.91"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","09","Commercial Semi-State companies","Euro","5.45"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","10","Non commercial Semi-State companies","Euro","2.98"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","-","Total Public Sector including Semi State bodies","Euro","2.67"
"EHQ10C07","Average hourly other labour costs","20102","2010Q2","08","Total Public Sector excluding Semi State bodies","Euro","2.29"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","01","Civil service","Euro","1.5"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","02","Defence","Euro","2.14"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","03","Garda Siochana","Euro","1.76"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","04","Education","Euro","3.25"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","05","Regional bodies","Euro","1.89"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","06","Health","Euro","2.29"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","07","Semi-State companies","Euro","4.95"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","09","Commercial Semi-State companies","Euro","5.44"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","10","Non commercial Semi-State companies","Euro","2.96"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","-","Total Public Sector including Semi State bodies","Euro","2.72"
"EHQ10C07","Average hourly other labour costs","20103","2010Q3","08","Total Public Sector excluding Semi State bodies","Euro","2.34"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","01","Civil service","Euro","1.53"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","02","Defence","Euro","2.16"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","03","Garda Siochana","Euro","1.77"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","04","Education","Euro","3.11"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","05","Regional bodies","Euro","1.87"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","06","Health","Euro","2.64"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","07","Semi-State companies","Euro","6.15"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","09","Commercial Semi-State companies","Euro","6.78"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","10","Non commercial Semi-State companies","Euro","3.28"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","-","Total Public Sector including Semi State bodies","Euro","3.05"
"EHQ10C07","Average hourly other labour costs","20104","2010Q4","08","Total Public Sector excluding Semi State bodies","Euro","2.49"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","01","Civil service","Euro","1.62"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","02","Defence","Euro","2.15"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","03","Garda Siochana","Euro","1.95"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","04","Education","Euro","3.23"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","05","Regional bodies","Euro","1.83"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","06","Health","Euro","2.42"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","07","Semi-State companies","Euro","5.02"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","09","Commercial Semi-State companies","Euro","5.48"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","10","Non commercial Semi-State companies","Euro","3.09"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","-","Total Public Sector including Semi State bodies","Euro","2.81"
"EHQ10C07","Average hourly other labour costs","20111","2011Q1","08","Total Public Sector excluding Semi State bodies","Euro","2.42"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","01","Civil service","Euro","1.77"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","02","Defence","Euro","2.15"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","03","Garda Siochana","Euro","2.02"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","04","Education","Euro","3.3"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","05","Regional bodies","Euro","1.88"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","06","Health","Euro","2.43"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","07","Semi-State companies","Euro","5.09"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","09","Commercial Semi-State companies","Euro","5.55"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","10","Non commercial Semi-State companies","Euro","3.18"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","-","Total Public Sector including Semi State bodies","Euro","2.87"
"EHQ10C07","Average hourly other labour costs","20112","2011Q2","08","Total Public Sector excluding Semi State bodies","Euro","2.49"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","01","Civil service","Euro","1.57"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","02","Defence","Euro","2.19"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","03","Garda Siochana","Euro","1.88"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","04","Education","Euro","3.41"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","05","Regional bodies","Euro","1.61"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","06","Health","Euro","2.39"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","07","Semi-State companies","Euro","5.22"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","09","Commercial Semi-State companies","Euro","5.77"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","10","Non commercial Semi-State companies","Euro","3.05"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","-","Total Public Sector including Semi State bodies","Euro","2.83"
"EHQ10C07","Average hourly other labour costs","20113","2011Q3","08","Total Public Sector excluding Semi State bodies","Euro","2.41"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","01","Civil service","Euro","1.62"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","02","Defence","Euro","2.18"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","03","Garda Siochana","Euro","1.86"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","04","Education","Euro","3.48"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","05","Regional bodies","Euro","1.69"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","06","Health","Euro","2.42"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","07","Semi-State companies","Euro","5.83"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","09","Commercial Semi-State companies","Euro","6.5"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","10","Non commercial Semi-State companies","Euro","3.22"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","-","Total Public Sector including Semi State bodies","Euro","2.93"
"EHQ10C07","Average hourly other labour costs","20114","2011Q4","08","Total Public Sector excluding Semi State bodies","Euro","2.46"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","01","Civil service","Euro","1.67"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","02","Defence","Euro","2.17"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","03","Garda Siochana","Euro","2.08"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","04","Education","Euro","3.58"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","05","Regional bodies","Euro","1.8"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","06","Health","Euro","2.45"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","07","Semi-State companies","Euro","5.45"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","09","Commercial Semi-State companies","Euro","6"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","10","Non commercial Semi-State companies","Euro","3.44"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","-","Total Public Sector including Semi State bodies","Euro","2.93"
"EHQ10C07","Average hourly other labour costs","20121","2012Q1","08","Total Public Sector excluding Semi State bodies","Euro","2.51"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","01","Civil service","Euro","1.69"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","02","Defence","Euro","2.19"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","03","Garda Siochana","Euro","2.14"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","04","Education","Euro","3.6"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","05","Regional bodies","Euro","1.74"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","06","Health","Euro","2.47"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","07","Semi-State companies","Euro","5.89"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","09","Commercial Semi-State companies","Euro","6.56"
"EHQ10C07","Average hourly other labour costs","20122","2012Q2","10","Non commercial Semi-State companies","Euro","3.43"
